athlete_id,division_id,division_name,target_percentile,overall_rank,performance_percentile,window_start_rank,window_end_rank,http_status,fetch_source,benchmark_stat_count,parsed_at
2115566,19,Women 35-39,99,217,99.0473,212,242,200,cache,0,2026-07-12T18:12:56.197977+00:00
169047,19,Women 35-39,99,218,99.0429,212,242,200,cache,9,2026-07-12T18:12:56.197977+00:00
414928,19,Women 35-39,99,219,99.0385,212,242,200,cache,0,2026-07-12T18:12:56.197977+00:00
1300446,19,Women 35-39,99,220,99.0341,212,242,200,cache,0,2026-07-12T18:12:56.197977+00:00
730608,19,Women 35-39,99,221,99.0296,212,242,200,cache,4,2026-07-12T18:12:56.197977+00:00
508906,19,Women 35-39,99,222,99.0252,212,242,200,cache,4,2026-07-12T18:12:56.197977+00:00
1410136,19,Women 35-39,99,223,99.0208,212,242,200,cache,8,2026-07-12T18:12:56.197977+00:00
976199,19,Women 35-39,99,224,99.0164,212,242,200,cache,0,2026-07-12T18:12:56.197977+00:00
872900,19,Women 35-39,99,225,99.0120,212,242,200,cache,6,2026-07-12T18:12:56.197977+00:00
1781089,19,Women 35-39,99,227,99.0032,212,242,200,cache,0,2026-07-12T18:12:56.197977+00:00
683245,19,Women 35-39,99,228,98.9988,212,242,200,cache,7,2026-07-12T18:12:56.197977+00:00
2113499,19,Women 35-39,99,229,98.9944,212,242,200,cache,0,2026-07-12T18:12:56.197977+00:00
608555,19,Women 35-39,99,230,98.9899,212,242,200,cache,0,2026-07-12T18:12:56.197977+00:00
2824330,19,Women 35-39,99,231,98.9855,212,242,200,cache,0,2026-07-12T18:12:56.197977+00:00
2360155,19,Women 35-39,99,232,98.9811,212,242,200,cache,0,2026-07-12T18:12:56.197977+00:00
2716055,19,Women 35-39,99,233,98.9767,212,242,200,cache,0,2026-07-12T18:12:56.197977+00:00
724728,19,Women 35-39,99,234,98.9723,212,242,200,cache,7,2026-07-12T18:12:56.197977+00:00
164960,19,Women 35-39,99,236,98.9635,212,242,200,cache,14,2026-07-12T18:12:56.197977+00:00
1330751,19,Women 35-39,99,237,98.9591,212,242,200,cache,7,2026-07-12T18:12:56.197977+00:00
1390916,19,Women 35-39,99,238,98.9547,212,242,200,cache,12,2026-07-12T18:12:56.197977+00:00
2602156,19,Women 35-39,99,239,98.9502,212,242,200,cache,0,2026-07-12T18:12:56.197977+00:00
215510,19,Women 35-39,99,241,98.9414,212,242,200,cache,24,2026-07-12T18:12:56.197977+00:00
190439,19,Women 35-39,99,242,98.9370,212,242,200,cache,8,2026-07-12T18:12:56.197977+00:00
2917061,13,Women 40-44,75,4301,75.0912,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
2218134,13,Women 40-44,75,4303,75.0797,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
2611814,13,Women 40-44,75,4304,75.0739,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
1337485,13,Women 40-44,75,4305,75.0681,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
319968,13,Women 40-44,75,4306,75.0623,4301,4331,200,cache,6,2026-07-12T18:12:56.197977+00:00
959789,13,Women 40-44,75,4307,75.0565,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
428353,13,Women 40-44,75,4308,75.0507,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
75247,13,Women 40-44,75,4309,75.0449,4301,4331,200,cache,14,2026-07-12T18:12:56.197977+00:00
2486271,13,Women 40-44,75,4310,75.0391,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
1962942,13,Women 40-44,75,4311,75.0333,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
2640440,13,Women 40-44,75,4312,75.0275,4301,4331,200,cache,11,2026-07-12T18:12:56.197977+00:00
2692842,13,Women 40-44,75,4314,75.0159,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
2139146,13,Women 40-44,75,4315,75.0101,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
251018,13,Women 40-44,75,4316,75.0043,4301,4331,200,cache,10,2026-07-12T18:12:56.197977+00:00
808598,13,Women 40-44,75,4317,74.9986,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
576538,13,Women 40-44,75,4318,74.9928,4301,4331,200,cache,6,2026-07-12T18:12:56.197977+00:00
2948344,13,Women 40-44,75,4319,74.9870,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
1958507,13,Women 40-44,75,4321,74.9754,4301,4331,200,cache,9,2026-07-12T18:12:56.197977+00:00
103683,13,Women 40-44,75,4322,74.9696,4301,4331,200,cache,10,2026-07-12T18:12:56.197977+00:00
2339900,13,Women 40-44,75,4323,74.9638,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
2668719,13,Women 40-44,75,4325,74.9522,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
98483,13,Women 40-44,75,4326,74.9464,4301,4331,200,cache,8,2026-07-12T18:12:56.197977+00:00
2395407,13,Women 40-44,75,4327,74.9406,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
2963197,13,Women 40-44,75,4328,74.9348,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
1769167,13,Women 40-44,75,4330,74.9232,4301,4331,200,cache,0,2026-07-12T18:12:56.197977+00:00
1403438,13,Women 40-44,75,4331,74.9175,4301,4331,200,cache,8,2026-07-12T18:12:56.197977+00:00
2808157,13,Women 40-44,80,3438,80.0904,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
826170,13,Women 40-44,80,3439,80.0846,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
2470589,13,Women 40-44,80,3440,80.0788,3438,3468,200,cache,1,2026-07-12T18:12:56.197977+00:00
2007110,13,Women 40-44,80,3441,80.0730,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
486483,13,Women 40-44,80,3442,80.0672,3438,3468,200,cache,6,2026-07-12T18:12:56.197977+00:00
2476376,13,Women 40-44,80,3443,80.0614,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
2961000,13,Women 40-44,80,3444,80.0556,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
2224110,13,Women 40-44,80,3445,80.0498,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
2668464,13,Women 40-44,80,3446,80.0440,3438,3468,200,cache,5,2026-07-12T18:12:56.197977+00:00
1009354,13,Women 40-44,80,3447,80.0382,3438,3468,200,cache,13,2026-07-12T18:12:56.197977+00:00
1370271,13,Women 40-44,80,3448,80.0324,3438,3468,200,cache,4,2026-07-12T18:12:56.197977+00:00
1379958,13,Women 40-44,80,3449,80.0266,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
2260402,13,Women 40-44,80,3450,80.0209,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
2316288,13,Women 40-44,80,3451,80.0151,3438,3468,200,cache,24,2026-07-12T18:12:56.197977+00:00
2839682,13,Women 40-44,80,3452,80.0093,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
2516016,13,Women 40-44,80,3453,80.0035,3438,3468,200,cache,9,2026-07-12T18:12:56.197977+00:00
1220476,13,Women 40-44,80,3454,79.9977,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
1904401,13,Women 40-44,80,3455,79.9919,3438,3468,200,cache,12,2026-07-12T18:12:56.197977+00:00
2361009,13,Women 40-44,80,3456,79.9861,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
989152,13,Women 40-44,80,3457,79.9803,3438,3468,200,cache,8,2026-07-12T18:12:56.197977+00:00
2279348,13,Women 40-44,80,3458,79.9745,3438,3468,200,cache,5,2026-07-12T18:12:56.197977+00:00
16891,13,Women 40-44,80,3459,79.9687,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
1977285,13,Women 40-44,80,3460,79.9629,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
2950471,13,Women 40-44,80,3461,79.9571,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
12899,13,Women 40-44,80,3462,79.9513,3438,3468,200,cache,6,2026-07-12T18:12:56.197977+00:00
1988433,13,Women 40-44,80,3463,79.9455,3438,3468,200,cache,12,2026-07-12T18:12:56.197977+00:00
2905702,13,Women 40-44,80,3466,79.9282,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
1235075,13,Women 40-44,80,3467,79.9224,3438,3468,200,cache,0,2026-07-12T18:12:56.197977+00:00
2254510,13,Women 40-44,80,3468,79.9166,3438,3468,200,cache,27,2026-07-12T18:12:56.197977+00:00
443246,13,Women 40-44,85,2576,85.0837,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
2827686,13,Women 40-44,85,2577,85.0779,2575,2605,200,cache,1,2026-07-12T18:12:56.197977+00:00
2266066,13,Women 40-44,85,2578,85.0721,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
34412,13,Women 40-44,85,2579,85.0663,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
2784637,13,Women 40-44,85,2580,85.0605,2575,2605,200,cache,5,2026-07-12T18:12:56.197977+00:00
2598131,13,Women 40-44,85,2581,85.0547,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
2390933,13,Women 40-44,85,2582,85.0489,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
2651710,13,Women 40-44,85,2583,85.0432,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
2068103,13,Women 40-44,85,2584,85.0374,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
2014876,13,Women 40-44,85,2585,85.0316,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
461401,13,Women 40-44,85,2586,85.0258,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
765103,13,Women 40-44,85,2587,85.0200,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
107894,13,Women 40-44,85,2590,85.0026,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
1079733,13,Women 40-44,85,2591,84.9968,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
1015152,13,Women 40-44,85,2592,84.9910,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
2064898,13,Women 40-44,85,2593,84.9852,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
803923,13,Women 40-44,85,2594,84.9794,2575,2605,200,cache,20,2026-07-12T18:12:56.197977+00:00
1992860,13,Women 40-44,85,2595,84.9736,2575,2605,200,cache,32,2026-07-12T18:12:56.197977+00:00
2509374,13,Women 40-44,85,2596,84.9679,2575,2605,200,cache,5,2026-07-12T18:12:56.197977+00:00
2176153,13,Women 40-44,85,2597,84.9621,2575,2605,200,cache,12,2026-07-12T18:12:56.197977+00:00
820285,13,Women 40-44,85,2598,84.9563,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
1766613,13,Women 40-44,85,2599,84.9505,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
2174359,13,Women 40-44,85,2600,84.9447,2575,2605,200,cache,4,2026-07-12T18:12:56.197977+00:00
506971,13,Women 40-44,85,2601,84.9389,2575,2605,200,cache,10,2026-07-12T18:12:56.197977+00:00
319043,13,Women 40-44,85,2602,84.9331,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
697203,13,Women 40-44,85,2603,84.9273,2575,2605,200,cache,7,2026-07-12T18:12:56.197977+00:00
313014,13,Women 40-44,85,2604,84.9215,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
2506767,13,Women 40-44,85,2605,84.9157,2575,2605,200,cache,0,2026-07-12T18:12:56.197977+00:00
2412216,13,Women 40-44,90,1712,90.0886,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
824457,13,Women 40-44,90,1713,90.0828,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
2447630,13,Women 40-44,90,1714,90.0770,1712,1742,200,cache,12,2026-07-12T18:12:56.197977+00:00
1882057,13,Women 40-44,90,1715,90.0713,1712,1742,200,cache,8,2026-07-12T18:12:56.197977+00:00
1675090,13,Women 40-44,90,1716,90.0655,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
426889,13,Women 40-44,90,1717,90.0597,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
140300,13,Women 40-44,90,1718,90.0539,1712,1742,200,cache,3,2026-07-12T18:12:56.197977+00:00
1220620,13,Women 40-44,90,1719,90.0481,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
819517,13,Women 40-44,90,1720,90.0423,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
2935178,13,Women 40-44,90,1721,90.0365,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
2968282,13,Women 40-44,90,1722,90.0307,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
2289351,13,Women 40-44,90,1723,90.0249,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
1990432,13,Women 40-44,90,1724,90.0191,1712,1742,200,cache,6,2026-07-12T18:12:56.197977+00:00
2086835,13,Women 40-44,90,1725,90.0133,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
320813,13,Women 40-44,90,1726,90.0075,1712,1742,200,cache,8,2026-07-12T18:12:56.197977+00:00
1878551,13,Women 40-44,90,1727,90.0017,1712,1742,200,cache,9,2026-07-12T18:12:56.197977+00:00
2277806,13,Women 40-44,90,1728,89.9959,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
1961934,13,Women 40-44,90,1731,89.9786,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
2255541,13,Women 40-44,90,1732,89.9728,1712,1742,200,cache,3,2026-07-12T18:12:56.197977+00:00
2418984,13,Women 40-44,90,1734,89.9612,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
843033,13,Women 40-44,90,1735,89.9554,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
1671126,13,Women 40-44,90,1736,89.9496,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
2447220,13,Women 40-44,90,1737,89.9438,1712,1742,200,cache,6,2026-07-12T18:12:56.197977+00:00
1555706,13,Women 40-44,90,1738,89.9380,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
115339,13,Women 40-44,90,1739,89.9322,1712,1742,200,cache,8,2026-07-12T18:12:56.197977+00:00
920211,13,Women 40-44,90,1740,89.9264,1712,1742,200,cache,6,2026-07-12T18:12:56.197977+00:00
2396898,13,Women 40-44,90,1741,89.9206,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
2651797,13,Women 40-44,90,1742,89.9148,1712,1742,200,cache,0,2026-07-12T18:12:56.197977+00:00
114778,13,Women 40-44,95,849,95.0878,849,879,200,cache,15,2026-07-12T18:12:56.197977+00:00
769318,13,Women 40-44,95,850,95.0820,849,879,200,cache,19,2026-07-12T18:12:56.197977+00:00
994176,13,Women 40-44,95,852,95.0704,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
567938,13,Women 40-44,95,854,95.0588,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
2474328,13,Women 40-44,95,855,95.0530,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
716265,13,Women 40-44,95,856,95.0472,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
508635,13,Women 40-44,95,857,95.0414,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
691807,13,Women 40-44,95,858,95.0356,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
904370,13,Women 40-44,95,859,95.0298,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
398675,13,Women 40-44,95,860,95.0240,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
432785,13,Women 40-44,95,861,95.0182,849,879,200,cache,7,2026-07-12T18:12:56.197977+00:00
430359,13,Women 40-44,95,862,95.0125,849,879,200,cache,5,2026-07-12T18:12:56.197977+00:00
2653728,13,Women 40-44,95,863,95.0067,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
2223919,13,Women 40-44,95,864,95.0009,849,879,200,cache,21,2026-07-12T18:12:56.197977+00:00
2006310,13,Women 40-44,95,866,94.9893,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
1669035,13,Women 40-44,95,867,94.9835,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
1062825,13,Women 40-44,95,868,94.9777,849,879,200,cache,25,2026-07-12T18:12:56.197977+00:00
2605161,13,Women 40-44,95,869,94.9719,849,879,200,cache,5,2026-07-12T18:12:56.197977+00:00
881236,13,Women 40-44,95,870,94.9661,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
2176643,13,Women 40-44,95,871,94.9603,849,879,200,cache,19,2026-07-12T18:12:56.197977+00:00
1090592,13,Women 40-44,95,872,94.9545,849,879,200,cache,8,2026-07-12T18:12:56.197977+00:00
1009036,13,Women 40-44,95,873,94.9487,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
267800,13,Women 40-44,95,874,94.9429,849,879,200,cache,5,2026-07-12T18:12:56.197977+00:00
1488676,13,Women 40-44,95,875,94.9371,849,879,200,cache,18,2026-07-12T18:12:56.197977+00:00
2615229,13,Women 40-44,95,876,94.9314,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
1833329,13,Women 40-44,95,877,94.9256,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
987099,13,Women 40-44,95,879,94.9140,849,879,200,cache,0,2026-07-12T18:12:56.197977+00:00
758329,13,Women 40-44,99,158,99.0905,158,188,200,cache,10,2026-07-12T18:12:56.197977+00:00
692951,13,Women 40-44,99,159,99.0847,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
1616666,13,Women 40-44,99,160,99.0790,158,188,200,cache,9,2026-07-12T18:12:56.197977+00:00
152212,13,Women 40-44,99,162,99.0674,158,188,200,cache,10,2026-07-12T18:12:56.197977+00:00
107798,13,Women 40-44,99,163,99.0616,158,188,200,cache,8,2026-07-12T18:12:56.197977+00:00
994681,13,Women 40-44,99,164,99.0558,158,188,200,cache,6,2026-07-12T18:12:56.197977+00:00
1571129,13,Women 40-44,99,165,99.0500,158,188,200,cache,12,2026-07-12T18:12:56.197977+00:00
1700045,13,Women 40-44,99,166,99.0442,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
103915,13,Women 40-44,99,167,99.0384,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
905522,13,Women 40-44,99,168,99.0326,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
29802,13,Women 40-44,99,169,99.0268,158,188,200,cache,8,2026-07-12T18:12:56.197977+00:00
442536,13,Women 40-44,99,170,99.0210,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
548574,13,Women 40-44,99,171,99.0152,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
1487939,13,Women 40-44,99,172,99.0094,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
490196,13,Women 40-44,99,173,99.0036,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
1013322,13,Women 40-44,99,175,98.9921,158,188,200,cache,4,2026-07-12T18:12:56.197977+00:00
233654,13,Women 40-44,99,176,98.9863,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
1828656,13,Women 40-44,99,177,98.9805,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
121919,13,Women 40-44,99,179,98.9689,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
1206254,13,Women 40-44,99,180,98.9631,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
1618384,13,Women 40-44,99,181,98.9573,158,188,200,cache,7,2026-07-12T18:12:56.197977+00:00
7043,13,Women 40-44,99,183,98.9457,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
7074,13,Women 40-44,99,184,98.9399,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
32676,13,Women 40-44,99,185,98.9341,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
512805,13,Women 40-44,99,186,98.9283,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
236786,13,Women 40-44,99,187,98.9226,158,188,200,cache,3,2026-07-12T18:12:56.197977+00:00
910984,13,Women 40-44,99,188,98.9168,158,188,200,cache,0,2026-07-12T18:12:56.197977+00:00
